datetime,load_mw,zone,temperature,humidity,wind_speed
2025-02-16 00:00:00,29667.12,PJM-RTO,38.65,67.6,7.74
2025-02-16 01:00:00,29931.88,PJM-RTO,36.9,65.83,7.46
2025-02-16 02:00:00,30787.04,PJM-RTO,44.52,70.59,6.95
2025-02-16 03:00:00,31674.22,PJM-RTO,46.53,63.54,7.37
2025-02-16 04:00:00,33441.02,PJM-RTO,53.41,58.36,8.44
2025-02-16 05:00:00,33808.6,PJM-RTO,54.25,49.7,8.71
2025-02-16 06:00:00,33790.92,PJM-RTO,60.98,55.72,8.27
2025-02-16 07:00:00,35712.82,PJM-RTO,65.67,48.05,7.77
2025-02-16 08:00:00,35034.66,PJM-RTO,71.84,51.24,7.56
2025-02-16 09:00:00,35532.38,PJM-RTO,79.62,38.35,5.59
2025-02-16 10:00:00,33898.17,PJM-RTO,77.67,45.84,7.83
2025-02-16 11:00:00,33998.78,PJM-RTO,81.57,43.8,6.46
2025-02-16 12:00:00,32792.99,PJM-RTO,80.9,40.33,6.0
2025-02-16 13:00:00,32646.47,PJM-RTO,81.23,35.83,5.45
2025-02-16 14:00:00,30851.72,PJM-RTO,77.34,36.81,4.63
2025-02-16 15:00:00,28506.73,PJM-RTO,72.38,46.37,5.08
2025-02-16 16:00:00,28481.23,PJM-RTO,68.4,53.92,3.12
2025-02-16 17:00:00,26280.29,PJM-RTO,63.8,50.85,6.4
2025-02-16 18:00:00,26501.87,PJM-RTO,61.94,58.45,4.02
2025-02-16 19:00:00,26262.37,PJM-RTO,53.41,59.76,4.11
2025-02-16 20:00:00,27647.16,PJM-RTO,52.4,59.63,3.01
2025-02-16 21:00:00,25906.27,PJM-RTO,45.43,61.46,4.72
2025-02-16 22:00:00,26091.4,PJM-RTO,43.41,66.06,6.69
2025-02-16 23:00:00,27137.14,PJM-RTO,44.17,70.26,6.06
2025-02-17 00:00:00,28650.7,PJM-RTO,37.03,65.63,6.67
2025-02-17 01:00:00,30575.28,PJM-RTO,43.59,70.99,4.58
2025-02-17 02:00:00,31200.36,PJM-RTO,44.85,64.15,5.94
2025-02-17 03:00:00,32229.44,PJM-RTO,42.35,67.99,7.75
2025-02-17 04:00:00,34498.65,PJM-RTO,50.78,56.79,8.94
2025-02-17 05:00:00,35637.71,PJM-RTO,59.81,61.63,7.27
2025-02-17 06:00:00,34766.18,PJM-RTO,57.2,54.87,8.57
2025-02-17 07:00:00,36235.58,PJM-RTO,66.54,55.23,6.2
2025-02-17 08:00:00,36533.04,PJM-RTO,68.95,48.78,8.51
2025-02-17 09:00:00,35625.89,PJM-RTO,75.43,45.54,6.81
2025-02-17 10:00:00,35930.56,PJM-RTO,77.76,45.3,6.97
2025-02-17 11:00:00,35168.21,PJM-RTO,,38.0,6.17
2025-02-17 12:00:00,33252.93,PJM-RTO,79.06,37.06,5.32
2025-02-17 13:00:00,33533.07,PJM-RTO,79.07,47.5,5.56
2025-02-17 14:00:00,32004.48,PJM-RTO,78.02,43.26,3.86
2025-02-17 15:00:00,30182.96,PJM-RTO,71.85,42.0,4.25
2025-02-17 16:00:00,29032.16,PJM-RTO,72.28,49.53,4.19
2025-02-17 17:00:00,28032.02,PJM-RTO,65.63,47.91,4.31
2025-02-17 18:00:00,26533.91,PJM-RTO,60.31,57.39,4.43
2025-02-17 19:00:00,26368.1,PJM-RTO,51.24,58.54,3.7
2025-02-17 20:00:00,26976.24,PJM-RTO,53.27,65.21,4.23
2025-02-17 21:00:00,26842.04,PJM-RTO,44.21,68.88,4.76
2025-02-17 22:00:00,26923.62,PJM-RTO,40.15,67.0,4.76
2025-02-17 23:00:00,28604.49,PJM-RTO,38.63,69.77,5.72
2025-02-18 00:00:00,29008.91,PJM-RTO,39.95,68.23,6.51
2025-02-18 01:00:00,29169.72,PJM-RTO,37.94,64.69,6.52
2025-02-18 02:00:00,31150.95,PJM-RTO,42.91,63.43,7.22
2025-02-18 03:00:00,31641.78,PJM-RTO,48.35,72.06,8.26
2025-02-18 04:00:00,32411.2,PJM-RTO,48.4,68.61,7.31
2025-02-18 05:00:00,33612.52,PJM-RTO,53.89,52.21,7.22
2025-02-18 06:00:00,33523.51,PJM-RTO,55.41,61.13,7.48
2025-02-18 07:00:00,34612.65,PJM-RTO,61.66,55.81,8.45
2025-02-18 08:00:00,35965.35,PJM-RTO,68.62,45.35,7.36
2025-02-18 09:00:00,35406.16,PJM-RTO,76.82,41.52,5.77
2025-02-18 10:00:00,35098.47,PJM-RTO,79.17,47.29,7.05
2025-02-18 11:00:00,34374.05,PJM-RTO,79.33,44.08,7.68
2025-02-18 12:00:00,32508.33,PJM-RTO,79.78,41.28,6.68
2025-02-18 13:00:00,32172.77,PJM-RTO,81.92,44.65,5.24
2025-02-18 14:00:00,31385.36,PJM-RTO,78.8,,3.54
2025-02-18 15:00:00,28336.91,PJM-RTO,71.66,49.97,4.8
2025-02-18 16:00:00,28243.94,PJM-RTO,69.82,48.69,2.99
2025-02-18 17:00:00,27820.49,PJM-RTO,68.63,52.39,4.24
2025-02-18 18:00:00,26378.56,PJM-RTO,58.47,51.81,3.47
2025-02-18 19:00:00,25064.93,PJM-RTO,52.93,59.53,3.81
2025-02-18 20:00:00,26676.46,PJM-RTO,49.92,61.21,4.95
2025-02-18 21:00:00,25581.93,PJM-RTO,48.0,69.95,4.7
2025-02-18 22:00:00,24605.35,PJM-RTO,41.53,64.87,5.28
2025-02-18 23:00:00,26652.19,PJM-RTO,38.17,68.87,5.22
2025-02-19 00:00:00,26993.26,PJM-RTO,41.58,67.68,6.84
2025-02-19 01:00:00,27622.31,PJM-RTO,43.54,69.58,7.8
2025-02-19 02:00:00,28244.74,PJM-RTO,38.38,68.16,6.32
2025-02-19 03:00:00,29619.92,PJM-RTO,39.99,67.29,6.79
2025-02-19 04:00:00,30340.55,PJM-RTO,46.89,64.29,7.91
2025-02-19 05:00:00,31553.8,PJM-RTO,53.9,52.87,7.28
2025-02-19 06:00:00,32447.41,PJM-RTO,60.66,52.76,6.55
2025-02-19 07:00:00,33353.75,PJM-RTO,64.6,51.65,7.3
2025-02-19 08:00:00,34215.29,PJM-RTO,69.41,45.88,8.22
2025-02-19 09:00:00,33687.94,PJM-RTO,76.3,49.28,7.54
2025-02-19 10:00:00,33525.27,PJM-RTO,77.72,48.38,5.99
2025-02-19 11:00:00,31168.07,PJM-RTO,81.41,39.57,5.94
2025-02-19 12:00:00,30548.76,PJM-RTO,77.87,39.82,5.09
2025-02-19 13:00:00,29502.48,PJM-RTO,77.98,33.56,6.0
2025-02-19 14:00:00,29197.15,PJM-RTO,74.52,42.06,4.58
2025-02-19 15:00:00,27821.63,PJM-RTO,68.87,41.28,6.08
2025-02-19 16:00:00,26932.41,PJM-RTO,68.45,45.46,3.48
2025-02-19 17:00:00,26001.09,PJM-RTO,67.48,46.74,4.74
2025-02-19 18:00:00,25227.11,PJM-RTO,62.24,57.03,4.08
2025-02-19 19:00:00,24165.2,PJM-RTO,54.03,58.0,3.99
2025-02-19 20:00:00,24892.76,PJM-RTO,49.46,55.95,4.73
2025-02-19 21:00:00,23875.48,PJM-RTO,45.91,61.16,5.01
2025-02-19 22:00:00,24761.93,PJM-RTO,42.81,61.79,4.49
2025-02-19 23:00:00,26003.36,PJM-RTO,45.56,70.84,5.46
2025-02-20 00:00:00,24852.36,PJM-RTO,37.31,70.69,6.84
2025-02-20 01:00:00,25754.12,PJM-RTO,39.23,68.02,5.89
2025-02-20 02:00:00,28625.95,PJM-RTO,37.28,69.62,6.42
2025-02-20 03:00:00,28753.24,PJM-RTO,46.94,62.0,5.83
2025-02-20 04:00:00,29428.25,PJM-RTO,53.14,63.02,7.33
2025-02-20 05:00:00,31228.44,PJM-RTO,57.99,59.7,9.19
2025-02-20 06:00:00,30584.62,PJM-RTO,56.48,55.9,9.19
2025-02-20 07:00:00,31499.38,PJM-RTO,63.55,55.41,8.61
2025-02-20 08:00:00,32847.46,PJM-RTO,69.46,52.99,8.71
2025-02-20 09:00:00,32308.78,PJM-RTO,73.33,49.83,8.17
2025-02-20 10:00:00,31183.88,PJM-RTO,78.69,39.16,7.08
2025-02-20 11:00:00,30332.18,PJM-RTO,80.84,43.83,3.61
2025-02-20 12:00:00,28988.17,PJM-RTO,80.94,46.99,7.07
2025-02-20 13:00:00,29051.25,PJM-RTO,78.37,38.75,5.53
2025-02-20 14:00:00,27786.05,PJM-RTO,75.77,43.29,3.06
2025-02-20 15:00:00,27860.74,PJM-RTO,73.09,41.94,4.42
2025-02-20 16:00:00,24287.48,PJM-RTO,71.47,55.9,3.56
2025-02-20 17:00:00,24797.63,PJM-RTO,64.42,50.86,2.2
2025-02-20 18:00:00,23166.32,PJM-RTO,60.12,56.77,4.63
2025-02-20 19:00:00,22868.29,PJM-RTO,53.77,61.37,4.63
2025-02-20 20:00:00,22661.78,PJM-RTO,51.13,59.63,5.13
2025-02-20 21:00:00,22994.28,PJM-RTO,45.34,60.86,4.01
2025-02-20 22:00:00,22965.77,PJM-RTO,40.95,67.73,5.68
2025-02-20 23:00:00,23058.1,PJM-RTO,36.04,72.92,5.3
2025-02-21 00:00:00,25331.78,PJM-RTO,41.14,72.7,5.86
2025-02-21 01:00:00,27136.06,PJM-RTO,41.29,68.96,6.5
2025-02-21 02:00:00,27180.23,PJM-RTO,45.2,67.16,8.66
2025-02-21 03:00:00,28769.62,PJM-RTO,47.88,65.67,7.58
2025-02-21 04:00:00,29836.7,PJM-RTO,45.98,58.52,8.39
2025-02-21 05:00:00,31299.44,PJM-RTO,50.96,59.88,7.66
2025-02-21 06:00:00,32557.01,PJM-RTO,62.34,53.22,8.41
2025-02-21 07:00:00,32028.96,PJM-RTO,67.26,47.86,9.19
2025-02-21 08:00:00,32238.96,PJM-RTO,66.72,49.57,
2025-02-21 09:00:00,32832.18,PJM-RTO,74.59,44.41,7.07
2025-02-21 10:00:00,31843.69,PJM-RTO,76.44,40.99,7.17
2025-02-21 11:00:00,30328.87,PJM-RTO,79.8,46.98,5.24
2025-02-21 12:00:00,30689.99,PJM-RTO,82.97,42.05,5.9
2025-02-21 13:00:00,28880.74,PJM-RTO,78.9,36.92,5.59
2025-02-21 14:00:00,27703.69,PJM-RTO,77.39,40.01,6.39
2025-02-21 15:00:00,27179.07,PJM-RTO,74.59,45.34,4.47
2025-02-21 16:00:00,25552.93,PJM-RTO,71.49,42.8,4.11
2025-02-21 17:00:00,24960.68,PJM-RTO,67.4,52.09,4.81
2025-02-21 18:00:00,23345.12,PJM-RTO,55.24,52.66,4.48
2025-02-21 19:00:00,23299.3,PJM-RTO,53.55,54.73,2.12
2025-02-21 20:00:00,24074.68,PJM-RTO,51.42,62.34,4.33
2025-02-21 21:00:00,24107.2,PJM-RTO,45.91,68.68,2.9
2025-02-21 22:00:00,24158.72,PJM-RTO,44.94,64.98,5.7
2025-02-21 23:00:00,23837.02,PJM-RTO,43.12,68.69,5.41
2025-02-22 00:00:00,25659.35,PJM-RTO,35.92,65.62,6.38
2025-02-22 01:00:00,27193.73,PJM-RTO,37.88,69.45,5.79
2025-02-22 02:00:00,29041.39,PJM-RTO,44.44,71.52,6.95
2025-02-22 03:00:00,28410.74,PJM-RTO,41.56,67.93,7.28
2025-02-22 04:00:00,31076.26,PJM-RTO,49.62,61.34,7.62
2025-02-22 05:00:00,32845.1,PJM-RTO,56.69,63.69,8.23
2025-02-22 06:00:00,32509.63,PJM-RTO,62.55,53.54,8.34
2025-02-22 07:00:00,34368.48,PJM-RTO,65.69,56.92,8.89
2025-02-22 08:00:00,32560.06,PJM-RTO,64.25,49.31,7.43
2025-02-22 09:00:00,33054.0,PJM-RTO,74.43,42.93,9.25
2025-02-22 10:00:00,33951.24,PJM-RTO,79.61,42.97,7.8
2025-02-22 11:00:00,31344.58,PJM-RTO,77.65,47.26,6.27
2025-02-22 12:00:00,32321.19,PJM-RTO,83.17,44.29,6.76
2025-02-22 13:00:00,30369.61,PJM-RTO,81.71,40.94,3.96
2025-02-22 14:00:00,30004.82,PJM-RTO,76.2,44.64,4.84
2025-02-22 15:00:00,27619.86,PJM-RTO,75.69,43.25,5.66
2025-02-22 16:00:00,26333.73,PJM-RTO,68.7,46.46,5.59
2025-02-22 17:00:00,26619.74,PJM-RTO,67.5,48.79,4.39
2025-02-22 18:00:00,24594.96,PJM-RTO,59.44,51.69,5.12
2025-02-22 19:00:00,23428.09,PJM-RTO,51.49,60.84,3.91
2025-02-22 20:00:00,24517.14,PJM-RTO,47.52,59.66,4.36
2025-02-22 21:00:00,25019.56,PJM-RTO,44.34,66.7,4.42
2025-02-22 22:00:00,25532.53,PJM-RTO,42.25,66.15,6.66
2025-02-22 23:00:00,26238.98,PJM-RTO,42.05,70.81,5.46
2025-02-23 00:00:00,28963.74,PJM-RTO,40.61,73.61,4.97
2025-02-23 01:00:00,29436.24,PJM-RTO,42.11,68.97,6.47
2025-02-23 02:00:00,31924.16,PJM-RTO,43.9,65.24,6.44
2025-02-23 03:00:00,31885.83,PJM-RTO,48.88,66.11,7.54
2025-02-23 04:00:00,32599.8,PJM-RTO,47.51,61.56,6.78
2025-02-23 05:00:00,34703.9,PJM-RTO,53.85,56.73,7.71
2025-02-23 06:00:00,35303.87,PJM-RTO,61.76,55.21,8.09
2025-02-23 07:00:00,35103.53,PJM-RTO,64.22,51.45,6.93
2025-02-23 08:00:00,35645.43,PJM-RTO,68.74,47.04,8.16
2025-02-23 09:00:00,35154.34,PJM-RTO,78.93,49.36,5.43
2025-02-23 10:00:00,34802.31,PJM-RTO,80.58,43.1,6.19
2025-02-23 11:00:00,34392.94,PJM-RTO,79.66,41.27,6.08
2025-02-23 12:00:00,33743.91,PJM-RTO,78.74,40.77,6.17
2025-02-23 13:00:00,32460.52,PJM-RTO,81.37,41.34,3.62
2025-02-23 14:00:00,30136.52,PJM-RTO,73.14,38.16,5.08
2025-02-23 15:00:00,30128.49,PJM-RTO,78.87,46.69,5.15
2025-02-23 16:00:00,27364.06,PJM-RTO,68.38,46.73,4.62
2025-02-23 17:00:00,27214.11,PJM-RTO,64.33,57.1,2.27
2025-02-23 18:00:00,27308.8,PJM-RTO,61.19,56.17,4.31
2025-02-23 19:00:00,26228.47,PJM-RTO,52.58,56.47,4.05
2025-02-23 20:00:00,26593.19,PJM-RTO,51.37,62.24,4.09
2025-02-23 21:00:00,26883.47,PJM-RTO,45.55,68.56,5.28
2025-02-23 22:00:00,25963.96,PJM-RTO,41.26,66.96,3.8
2025-02-23 23:00:00,27985.05,PJM-RTO,44.58,72.5,5.38
2025-02-24 00:00:00,29790.31,PJM-RTO,37.42,71.96,5.51
2025-02-24 01:00:00,29463.3,PJM-RTO,40.73,72.21,6.73
2025-02-24 02:00:00,31657.1,PJM-RTO,44.11,62.34,7.17
2025-02-24 03:00:00,31786.54,PJM-RTO,45.18,65.94,9.02
2025-02-24 04:00:00,34160.54,PJM-RTO,49.02,61.15,7.59
2025-02-24 05:00:00,34761.41,PJM-RTO,52.06,58.52,7.25
2025-02-24 06:00:00,34508.33,PJM-RTO,60.03,52.84,9.98
2025-02-24 07:00:00,35883.93,PJM-RTO,65.0,48.65,7.95
2025-02-24 08:00:00,36958.13,PJM-RTO,69.49,49.24,8.36
2025-02-24 09:00:00,36343.56,PJM-RTO,75.72,45.91,7.3
2025-02-24 10:00:00,35584.86,PJM-RTO,74.21,44.97,7.59
2025-02-24 11:00:00,34644.79,PJM-RTO,78.59,38.66,7.92
2025-02-24 12:00:00,33419.23,PJM-RTO,77.67,39.0,4.1
2025-02-24 13:00:00,32312.47,PJM-RTO,77.31,43.3,4.62
2025-02-24 14:00:00,31466.93,PJM-RTO,72.96,46.11,5.5
2025-02-24 15:00:00,30883.33,PJM-RTO,76.44,48.68,4.6
2025-02-24 16:00:00,29252.19,PJM-RTO,69.07,48.74,4.77
2025-02-24 17:00:00,27505.05,PJM-RTO,69.57,51.54,3.12
2025-02-24 18:00:00,26727.93,PJM-RTO,59.23,53.35,3.89
2025-02-24 19:00:00,26136.95,PJM-RTO,56.32,57.52,3.88
2025-02-24 20:00:00,27543.58,PJM-RTO,48.53,60.23,4.07
2025-02-24 21:00:00,26610.86,PJM-RTO,41.69,65.89,4.34
2025-02-24 22:00:00,27473.93,PJM-RTO,46.06,65.33,5.68
2025-02-24 23:00:00,28173.59,PJM-RTO,40.8,69.27,5.57
2025-02-25 00:00:00,28788.95,PJM-RTO,43.02,72.92,4.15
2025-02-25 01:00:00,29123.46,PJM-RTO,42.01,70.26,6.38
2025-02-25 02:00:00,31268.47,PJM-RTO,46.08,64.88,8.49
2025-02-25 03:00:00,32288.14,PJM-RTO,44.09,61.21,8.39
2025-02-25 04:00:00,31707.77,PJM-RTO,52.07,63.53,8.48
2025-02-25 05:00:00,33950.93,PJM-RTO,52.71,63.25,7.72
2025-02-25 06:00:00,34687.12,PJM-RTO,58.88,51.26,9.03
2025-02-25 07:00:00,34181.78,PJM-RTO,66.11,50.96,8.19
2025-02-25 08:00:00,34487.05,PJM-RTO,70.22,46.14,6.13
2025-02-25 09:00:00,35792.41,PJM-RTO,74.88,44.73,6.69
2025-02-25 10:00:00,34999.22,PJM-RTO,77.55,40.28,7.88
2025-02-25 11:00:00,32459.81,PJM-RTO,79.36,42.23,5.29
2025-02-25 12:00:00,34231.64,PJM-RTO,80.63,37.67,6.33
2025-02-25 13:00:00,32282.85,PJM-RTO,79.05,38.04,6.27
2025-02-25 14:00:00,30663.22,PJM-RTO,77.55,40.71,5.43
2025-02-25 15:00:00,29888.64,PJM-RTO,74.56,43.91,4.59
2025-02-25 16:00:00,28780.77,PJM-RTO,73.15,44.68,3.95
2025-02-25 17:00:00,26958.42,PJM-RTO,63.32,50.91,4.88
2025-02-25 18:00:00,26554.88,PJM-RTO,57.03,51.23,4.34
2025-02-25 19:00:00,26384.54,PJM-RTO,53.92,61.24,3.97
2025-02-25 20:00:00,26180.97,PJM-RTO,50.21,60.45,3.65
2025-02-25 21:00:00,26681.88,PJM-RTO,45.34,68.3,4.3
2025-02-25 22:00:00,26364.66,PJM-RTO,40.99,68.63,6.1
2025-02-25 23:00:00,27306.58,PJM-RTO,39.79,71.02,5.56
2025-02-26 00:00:00,27491.65,PJM-RTO,44.42,68.92,6.34
2025-02-26 01:00:00,27697.85,PJM-RTO,42.93,72.65,7.07
2025-02-26 02:00:00,29141.97,PJM-RTO,47.71,66.17,5.99
2025-02-26 03:00:00,29760.85,PJM-RTO,,66.41,7.87
2025-02-26 04:00:00,31068.62,PJM-RTO,49.2,68.55,7.42
2025-02-26 05:00:00,31598.3,PJM-RTO,55.49,53.5,9.64
2025-02-26 06:00:00,32880.53,PJM-RTO,58.27,54.83,9.23
2025-02-26 07:00:00,33704.25,PJM-RTO,64.45,51.67,8.53
2025-02-26 08:00:00,34191.58,PJM-RTO,72.18,51.15,8.38
2025-02-26 09:00:00,32875.66,PJM-RTO,70.98,38.24,7.4
2025-02-26 10:00:00,32611.07,PJM-RTO,75.1,39.65,6.83
2025-02-26 11:00:00,32968.81,PJM-RTO,81.8,44.61,5.3
2025-02-26 12:00:00,31225.42,PJM-RTO,79.78,44.77,5.29
2025-02-26 13:00:00,30421.66,PJM-RTO,77.97,35.75,6.08
2025-02-26 14:00:00,28570.97,PJM-RTO,76.21,42.83,5.46
2025-02-26 15:00:00,27934.03,PJM-RTO,72.27,44.32,3.54
2025-02-26 16:00:00,27925.29,PJM-RTO,73.13,45.41,4.18
2025-02-26 17:00:00,25557.43,PJM-RTO,65.25,50.64,4.45
2025-02-26 18:00:00,25813.49,PJM-RTO,56.41,60.26,4.89
2025-02-26 19:00:00,25414.4,PJM-RTO,55.32,61.97,5.33
2025-02-26 20:00:00,24176.44,PJM-RTO,49.49,64.38,3.73
2025-02-26 21:00:00,24287.6,PJM-RTO,46.86,66.47,5.07
2025-02-26 22:00:00,24709.66,PJM-RTO,40.98,76.12,4.91
2025-02-26 23:00:00,25877.23,PJM-RTO,41.34,73.64,6.22
2025-02-27 00:00:00,26635.66,PJM-RTO,41.77,75.36,5.6
2025-02-27 01:00:00,25695.37,PJM-RTO,38.22,68.89,5.71
2025-02-27 02:00:00,26612.22,PJM-RTO,39.87,68.67,6.92
2025-02-27 03:00:00,28963.54,PJM-RTO,46.98,62.68,6.28
2025-02-27 04:00:00,29711.44,PJM-RTO,47.45,62.66,7.9
2025-02-27 05:00:00,31120.46,PJM-RTO,55.64,58.13,9.18
2025-02-27 06:00:00,30450.7,PJM-RTO,58.91,55.61,7.5
2025-02-27 07:00:00,32517.68,PJM-RTO,62.32,46.88,7.91
2025-02-27 08:00:00,31390.85,PJM-RTO,70.71,50.22,6.5
2025-02-27 09:00:00,31808.54,PJM-RTO,77.11,46.99,5.44
2025-02-27 10:00:00,31897.88,PJM-RTO,75.99,37.52,7.34
2025-02-27 11:00:00,30957.14,PJM-RTO,79.93,36.41,6.52
2025-02-27 12:00:00,29842.74,PJM-RTO,79.33,40.8,4.76
2025-02-27 13:00:00,29836.32,PJM-RTO,76.41,40.0,6.0
2025-02-27 14:00:00,28316.34,PJM-RTO,81.41,39.91,4.72
2025-02-27 15:00:00,25902.67,PJM-RTO,72.44,43.7,4.29
2025-02-27 16:00:00,25360.31,PJM-RTO,69.97,47.86,5.12
2025-02-27 17:00:00,25098.01,PJM-RTO,65.65,47.71,4.14
2025-02-27 18:00:00,24089.36,PJM-RTO,61.42,53.94,3.64
2025-02-27 19:00:00,22858.89,PJM-RTO,56.64,58.11,5.27
2025-02-27 20:00:00,21549.25,PJM-RTO,50.17,59.84,5.52
2025-02-27 21:00:00,23346.31,PJM-RTO,47.54,66.22,5.44
2025-02-27 22:00:00,23958.83,PJM-RTO,43.45,68.22,5.23
2025-02-27 23:00:00,24955.8,PJM-RTO,39.84,72.52,4.81
2025-02-28 00:00:00,24841.17,PJM-RTO,38.22,72.63,6.35
2025-02-28 01:00:00,26455.91,PJM-RTO,41.98,68.78,6.28
2025-02-28 02:00:00,26271.36,PJM-RTO,40.99,67.61,7.52
2025-02-28 03:00:00,29001.99,PJM-RTO,47.87,60.21,8.04
2025-02-28 04:00:00,29373.38,PJM-RTO,51.74,65.71,8.04
2025-02-28 05:00:00,31818.55,PJM-RTO,56.73,60.98,9.59
2025-02-28 06:00:00,32144.28,PJM-RTO,63.64,57.77,8.85
2025-02-28 07:00:00,31626.2,PJM-RTO,65.39,55.25,9.0
2025-02-28 08:00:00,30815.97,PJM-RTO,68.21,47.63,8.39
2025-02-28 09:00:00,31049.1,PJM-RTO,73.63,47.62,7.12
2025-02-28 10:00:00,31255.01,PJM-RTO,75.32,45.07,6.41
2025-02-28 11:00:00,32523.32,PJM-RTO,82.94,44.9,7.07
2025-02-28 12:00:00,30100.75,PJM-RTO,79.04,35.7,5.73
2025-02-28 13:00:00,29409.42,PJM-RTO,76.79,39.85,6.46
2025-02-28 14:00:00,27263.73,PJM-RTO,77.38,41.0,5.45
2025-02-28 15:00:00,27223.53,PJM-RTO,74.11,46.18,4.58
2025-02-28 16:00:00,25277.36,PJM-RTO,69.47,45.85,4.88
2025-02-28 17:00:00,25444.04,PJM-RTO,67.26,49.75,4.83
2025-02-28 18:00:00,23739.72,PJM-RTO,59.16,55.73,4.05
2025-02-28 19:00:00,22440.62,PJM-RTO,53.58,52.85,4.08
2025-02-28 20:00:00,22786.33,PJM-RTO,51.36,61.46,5.17
2025-02-28 21:00:00,24031.28,PJM-RTO,47.03,66.12,4.35
2025-02-28 22:00:00,23379.31,PJM-RTO,43.79,64.54,5.73
2025-02-28 23:00:00,24788.49,PJM-RTO,41.94,72.49,4.59
2025-03-01 00:00:00,26601.05,PJM-RTO,40.14,68.58,5.39
2025-03-01 01:00:00,27561.57,PJM-RTO,43.43,73.0,6.17
2025-03-01 02:00:00,29200.41,PJM-RTO,46.32,62.4,6.17
2025-03-01 03:00:00,31257.51,PJM-RTO,45.35,69.26,7.8
2025-03-01 04:00:00,30604.18,PJM-RTO,49.43,64.4,8.76
2025-03-01 05:00:00,31993.24,PJM-RTO,53.09,62.01,7.78
2025-03-01 06:00:00,33377.98,PJM-RTO,60.91,55.92,7.59
2025-03-01 07:00:00,32908.91,PJM-RTO,62.94,51.28,6.67
2025-03-01 08:00:00,34789.12,PJM-RTO,70.69,45.49,8.02
2025-03-01 09:00:00,33094.42,PJM-RTO,73.29,45.41,7.56
2025-03-01 10:00:00,32701.0,PJM-RTO,74.46,41.43,6.92
2025-03-01 11:00:00,31284.99,PJM-RTO,79.66,41.2,7.35
2025-03-01 12:00:00,31405.95,PJM-RTO,80.43,36.33,5.76
2025-03-01 13:00:00,30204.59,PJM-RTO,78.92,40.96,5.64
2025-03-01 14:00:00,27525.65,PJM-RTO,73.01,41.7,4.16
2025-03-01 15:00:00,29287.75,PJM-RTO,76.96,43.34,5.73
2025-03-01 16:00:00,26327.54,PJM-RTO,73.42,45.49,4.95
2025-03-01 17:00:00,25174.85,PJM-RTO,63.61,53.7,3.82
2025-03-01 18:00:00,25783.8,PJM-RTO,60.57,51.61,4.26
2025-03-01 19:00:00,24500.01,PJM-RTO,53.15,57.07,4.82
2025-03-01 20:00:00,24914.51,PJM-RTO,50.26,64.56,4.01
2025-03-01 21:00:00,23530.64,PJM-RTO,45.79,63.47,4.7
2025-03-01 22:00:00,25391.02,PJM-RTO,41.46,64.9,4.36
2025-03-01 23:00:00,24324.51,PJM-RTO,37.7,64.59,7.11
2025-03-02 00:00:00,27294.39,PJM-RTO,43.22,73.81,6.51
2025-03-02 01:00:00,28857.12,PJM-RTO,40.96,68.57,6.16
2025-03-02 02:00:00,30205.72,PJM-RTO,43.33,60.43,8.32
2025-03-02 03:00:00,31493.62,PJM-RTO,46.82,66.61,8.63
2025-03-02 04:00:00,34063.94,PJM-RTO,53.16,60.89,7.38
2025-03-02 05:00:00,34220.22,PJM-RTO,50.96,54.96,8.8
2025-03-02 06:00:00,34323.99,PJM-RTO,61.01,51.5,6.84
2025-03-02 07:00:00,35883.54,PJM-RTO,68.32,52.88,7.71
2025-03-02 08:00:00,35540.55,PJM-RTO,70.16,47.06,8.48
2025-03-02 09:00:00,35298.33,PJM-RTO,76.02,43.56,8.02
2025-03-02 10:00:00,34327.84,PJM-RTO,77.68,38.49,6.64
2025-03-02 11:00:00,34436.51,PJM-RTO,79.34,38.69,5.61
2025-03-02 12:00:00,31795.83,PJM-RTO,80.21,40.47,7.1
2025-03-02 13:00:00,32185.69,PJM-RTO,76.56,40.4,4.16
2025-03-02 14:00:00,30541.96,PJM-RTO,76.71,39.46,6.03
2025-03-02 15:00:00,30007.04,PJM-RTO,73.3,43.04,3.18
2025-03-02 16:00:00,27759.25,PJM-RTO,66.6,50.92,4.45
2025-03-02 17:00:00,27187.54,PJM-RTO,63.89,55.56,4.72
2025-03-02 18:00:00,27663.24,PJM-RTO,62.43,55.39,3.96
2025-03-02 19:00:00,25518.62,PJM-RTO,51.83,59.45,4.98
2025-03-02 20:00:00,25698.89,PJM-RTO,50.17,61.2,4.33
2025-03-02 21:00:00,26612.84,PJM-RTO,46.59,68.36,3.17
2025-03-02 22:00:00,27224.75,PJM-RTO,40.38,73.83,5.88
2025-03-02 23:00:00,27746.09,PJM-RTO,39.41,70.68,4.76
2025-03-03 00:00:00,28085.49,PJM-RTO,37.47,71.12,6.69
2025-03-03 01:00:00,29108.68,PJM-RTO,37.46,69.41,7.72
2025-03-03 02:00:00,31184.84,PJM-RTO,48.39,70.08,7.11
2025-03-03 03:00:00,32097.42,PJM-RTO,44.69,64.04,6.93
2025-03-03 04:00:00,33961.43,PJM-RTO,50.56,59.56,6.31
2025-03-03 05:00:00,34056.69,PJM-RTO,53.05,59.89,8.2
2025-03-03 06:00:00,34555.34,PJM-RTO,56.28,54.58,7.83
2025-03-03 07:00:00,35499.01,PJM-RTO,69.57,49.71,8.05
